vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
uplc-turbo,auction_1-1,253043,252841,251567,256828,837,100
uplc-turbo,auction_1-2,764872,763860,759633,775439,3274,100
uplc-turbo,auction_1-3,777905,777511,759339,817780,12785,100
uplc-turbo,auction_1-4,322564,325434,310399,329939,6027,100
uplc-turbo,auction_2-1,253759,253739,250622,257028,793,100
uplc-turbo,auction_2-2,776728,780761,764429,788881,7358,100
uplc-turbo,auction_2-3,947247,943798,938877,977758,7798,100
uplc-turbo,auction_2-4,773137,772394,759355,798220,8324,100
uplc-turbo,auction_2-5,315885,315241,313840,323346,2159,100
uplc-turbo,coop-1,117958,109925,97871,160973,19312,100
uplc-turbo,coop-2,202236,197912,185254,311404,18184,100
uplc-turbo,coop-3,192858,187504,178651,299107,23502,100
uplc-turbo,coop-4,213271,208923,192534,325087,20178,100
uplc-turbo,coop-5,192956,191378,182606,308435,14063,100
uplc-turbo,coop-6,147513,147457,137024,167623,6291,100
uplc-turbo,coop-7,123153,123976,97955,154808,12626,100
uplc-turbo,crowdfunding-success-1,293243,292461,290389,301074,2423,100
uplc-turbo,crowdfunding-success-2,292465,292394,289059,302040,2282,100
uplc-turbo,crowdfunding-success-3,299375,299463,291201,325431,7181,100
uplc-turbo,currency-1,323093,321670,319244,337148,3096,100
uplc-turbo,escrow-redeem_1-1,457325,450466,442195,542353,18218,100
uplc-turbo,escrow-redeem_1-2,448645,446728,443280,461055,4992,100
uplc-turbo,escrow-redeem_2-1,506081,501079,494879,532627,9509,100
uplc-turbo,escrow-redeem_2-2,502169,501599,497623,517612,3119,100
uplc-turbo,escrow-redeem_2-3,502212,499562,493393,518538,6917,100
uplc-turbo,escrow-refund-1,268475,262232,255947,334603,15717,100
uplc-turbo,future-increase-margin-1,322493,319828,317540,340710,4724,100
uplc-turbo,future-increase-margin-2,646669,644500,629064,726091,13991,100
uplc-turbo,future-increase-margin-3,632530,636021,622513,648093,7437,100
uplc-turbo,future-increase-margin-4,683843,684108,674644,700113,5542,100
uplc-turbo,future-increase-margin-5,990290,991060,973659,1043715,9232,100
uplc-turbo,future-pay-out-1,320676,320632,318321,336816,2150,100
uplc-turbo,future-pay-out-2,633502,627239,622566,650315,9802,100
uplc-turbo,future-pay-out-3,622753,622682,618726,634712,2384,100
uplc-turbo,future-pay-out-4,980838,983969,958255,1052303,12691,100
uplc-turbo,future-settle-early-1,319989,319616,317392,324975,1912,100
uplc-turbo,future-settle-early-2,629630,622380,619637,661062,10932,100
uplc-turbo,future-settle-early-3,632667,629709,619553,677473,8943,100
uplc-turbo,future-settle-early-4,772687,772001,764847,789232,5626,100
uplc-turbo,game-sm-success_1-1,539183,539618,534183,546673,2487,100
uplc-turbo,game-sm-success_1-2,269895,268812,265550,276770,3207,100
uplc-turbo,game-sm-success_1-3,768728,768447,762180,803180,5536,100
uplc-turbo,game-sm-success_1-4,308384,310357,302718,319597,3855,100
uplc-turbo,game-sm-success_2-1,540247,542443,530787,547908,4853,100
uplc-turbo,game-sm-success_2-2,267758,266810,265061,277055,2668,100
uplc-turbo,game-sm-success_2-3,767779,768294,758954,774459,3859,100
uplc-turbo,game-sm-success_2-4,305229,303492,301496,316535,3432,100
uplc-turbo,game-sm-success_2-5,769314,771741,758080,782411,6699,100
uplc-turbo,game-sm-success_2-6,309833,311092,303224,314518,3144,100
uplc-turbo,guardrail-sorted-large,218179,200485,182023,343191,31569,100
uplc-turbo,guardrail-sorted-small,111958,111610,102301,122243,4305,100
uplc-turbo,guardrail-unsorted-large,198384,192032,160846,298108,26077,100
uplc-turbo,guardrail-unsorted-small,109794,111401,75010,141269,14450,100
uplc-turbo,multisig-sm-01,560853,560626,549418,613979,7825,100
uplc-turbo,multisig-sm-02,557556,555783,546874,579749,7792,100
uplc-turbo,multisig-sm-03,558462,558145,553197,564407,2232,100
uplc-turbo,multisig-sm-04,558231,558135,551603,567743,2120,100
uplc-turbo,multisig-sm-05,724515,724290,705643,771615,8633,100
uplc-turbo,multisig-sm-06,570529,570061,554600,597482,9295,100
uplc-turbo,multisig-sm-07,555902,556139,547432,567204,2852,100
uplc-turbo,multisig-sm-08,552540,552256,547276,579916,4737,100
uplc-turbo,multisig-sm-09,572902,570001,561219,600557,9501,100
uplc-turbo,multisig-sm-10,723058,722343,706962,760644,7566,100
uplc-turbo,ping-pong-1,473714,479160,458389,488577,9331,100
uplc-turbo,ping-pong-2,464786,462392,458220,485776,6934,100
uplc-turbo,ping-pong_2-1,345773,345396,338253,375400,3741,100
uplc-turbo,prism-1,237605,230624,227325,303765,16955,100
uplc-turbo,prism-2,571408,568277,557273,587195,9988,100
uplc-turbo,prism-3,470631,473043,460590,484077,5904,100
uplc-turbo,pubkey-1,204473,204933,200967,210762,2468,100
uplc-turbo,stablecoin_1-1,1165364,1164719,1154068,1228219,8565,100
uplc-turbo,stablecoin_1-2,269186,269747,266134,276944,2169,100
uplc-turbo,stablecoin_1-3,1308814,1303585,1292731,1347011,11781,100
uplc-turbo,stablecoin_1-4,285853,286541,278820,301427,4007,100
uplc-turbo,stablecoin_1-5,1652634,1652201,1607941,1726159,18028,100
uplc-turbo,stablecoin_1-6,333264,331564,329171,341104,3276,100
uplc-turbo,stablecoin_2-1,1164762,1158645,1140942,1202775,15534,100
uplc-turbo,stablecoin_2-2,273515,271543,269196,295015,3932,100
uplc-turbo,stablecoin_2-3,1299476,1290216,1282984,1378483,21791,100
uplc-turbo,stablecoin_2-4,284813,284110,279101,291441,2835,100
uplc-turbo,token-account-1,267774,267109,265759,273046,1650,100
uplc-turbo,token-account-2,412028,407888,402432,454023,8074,100
uplc-turbo,uniswap-1,466098,464240,459381,479791,4821,100
uplc-turbo,uniswap-2,310971,312321,305713,314852,2532,100
uplc-turbo,uniswap-3,1769816,1772690,1752922,1800575,10718,100
uplc-turbo,uniswap-4,439686,440226,428238,491591,8402,100
uplc-turbo,uniswap-5,1287047,1294302,1253914,1353213,21960,100
uplc-turbo,uniswap-6,408903,406284,404322,427121,4713,100
uplc-turbo,vesting-1,441149,436946,430470,455957,7394,100
